lotid,logerror,transactiondate,aircond,style,basement,numbath,numbedroom,classbuild,qualitybuild,decktype,finishedarea1st,finishedarea,perimeterarea,totalarea,finishedareaEntry,countycode,numfireplace,numfullbath,garagenum,garagearea,tubflag,heatingtype,latitude,longitude,lotarea,poolnum,poolarea,citycode,countycode2,neighborhoodcode,regioncode,roomnum,storytype,num34bath,material,unitnum,year,numstories,fireplace,buildvalue,parcelvalue,taxyear,landvalue,totaltaxvalue,taxdelinquencyflag,taxdelinquencyyear,mypointer
10985552,,"",1,,,3,5,,7,,,1613,,,,6037,0,3,,,,2,34274488,-118417804,6299,,,12447,3101,40215,96361,0,,,,1,1955,,,130000,380000,2015,250000,4812.95,"",,34309
12522172,,"",,,,2,3,,7,,,1706,,,,6037,0,2,,,,2,33778622,-118100998,6259,1,,46298,3101,275567,96247,0,,,,1,1959,,,100597,141372,2015,40775,9103.8,"",,16536
10814660,,"",1,,,6,6,,10,,,5487,,,,6037,0,6,,,,2,34136757,-118553662,23500,1,,12447,3101,47950,96379,0,,,,1,1998,,,1167146,1668301,2015,501155,20559.97,"",,2303
17092063,,"",,,,2,2,,,,1423,1423,,,1423,6111,1,2,2,509,,,34272155,-119184827,4865,,,34543,2061,,97084,5,,,,,1986,1,,160000,454000,2015,294000,4747.98,"",,25133
10845174,,"",1,,,2,1,,8,,,1118,,,,6037,0,2,,,,2,34169200,-118446000,56741,1,,12447,3101,27080,96410,0,,,,1,1989,,,119179,148966,2016,29787,1790.18,"",,21842
17282487,,"",,,,2.5,4,,,,957,1745,,,957,6111,1,2,2,451,,,34195804,-118869191,14984,,,34278,2061,,96383,7,,1,,,1976,2,,95892,113894,2015,18002,1224.7,"",,25389
10793286,,"",1,,,2,2,,6,,,1010,,,,6037,0,2,,,,2,34170700,-118601000,73566,1,,12447,3101,48570,96389,0,,,,1,1987,,,139770,233702,2016,93932,2786.97,"",,7876
12603215,,"",1,,,3,4,,4,,,2536,,,,6037,0,3,,,,2,33825587,-118328800,3664,,,54722,3101,416348,96161,0,,,,1,1991,,,464090,851682,2015,387592,9900.43,"",,12200
17065567,,"",,,,2.5,4,,,,1096,2300,,,1096,6111,0,2,2,484,,,34393763,-118917506,5271,,,18098,2061,,97094,7,,1,,,2000,2,,193206,322005,2016,128799,4431.24,"",,18380
17235636,,"",,,,4.5,4,,,,2340,4502,,,2340,6111,3,4,2,701,,,34297761,-118751610,13880,,,27110,2061,,97118,10,,1,,,2006,2,,333000,952000,2016,619000,10590.9,"",,11022
10854094,,"",1,,,2,3,,4,,,1914,,,,6037,0,2,,,,2,34159281,-118483611,8488,1,,12447,3101,51906,96426,0,,,,1,1961,,,251132,396895,2015,145763,4966.25,"",,31858
17290311,,"",,,,4.5,4,,,,2726,3650,,,2726,6111,2,4,2,713,,,34181184,-118817241,30492,,,34278,2061,,96385,10,,1,,,1979,2,,450941,1087563,2016,636622,11700.68,"",,18455
11114589,,"",1,,,3,3,,7,,,2578,,,,6037,0,3,,,,2,34440256,-118554641,6601,1,,54311,3101,48200,96377,0,,,,1,2004,,,408000,659000,2016,251000,8843.06,"",,26710
17293980,,"",,,,2.5,4,,,,979,1831,,,979,6111,1,2,2,564,,,34154407,-118840945,7100,,,41673,2061,,96384,8,,1,,,1973,2,,182376,280565,2015,98189,3625.66,"",,4835
17125253,,"",,,,5,4,,,66,3974,4562,,,3974,6111,3,5,3,755,,,34241041,-119075672,30006,1,800,51239,2061,,97089,11,,,,,1986,2,,501844,990997,2015,489153,10595.24,"",,16581
13979984,,"",,,,2,3,,,,,1593,,,,6059,1,2,2,433,TRUE,,33629996,-117908029,8105,1,,38032,1286,,96959,6,,,,,1955,1,,161303,582487,2015,421184,6787.1,"",,6281
10885390,,"",1,,,2,3,,7,,,2406,,,,6037,0,2,,,,2,34191690,-118427547,16709,1,,12447,3101,268548,96410,0,,,,1,1950,,,564847,941411,2016,376564,11491.84,"",,17352
10835578,,"",1,,,3,3,,4,,,1366,,,,6037,0,3,,,,2,34193300,-118513000,117819,1,,12447,3101,32368,96415,0,,,,1,1979,,,138069,183542,2015,45473,2288.9,"",,478
11589516,,"",,,,3,3,,4,,,2757,,,,6037,0,3,,,TRUE,2,34000425,-118480271,2499,,,26964,3101,117023,96152,0,,,,1,1988,,,1419000,2210000,2015,791000,28387.4,"",,22588
10803035,,"",1,,,1,1,,4,,,795,,,,6037,0,1,,,,2,34169000,-118527000,56030,1,,12447,3101,51906,96349,0,,,,1,1971,,,56540,115386,2015,58846,1391.86,"",,13432
12098224,,"",1,,,3,4,,4,,,2779,,,,6037,0,3,,,,2,34138163,-118172911,8976,1,,47019,3101,275411,96293,0,,,,1,1980,,,408925,659086,2015,250161,7820.57,"",,28049
12287602,,"",1,,,2,5,,7,,,2088,,,,6037,0,2,,,,2,33893903,-118198276,4488,,,24174,3101,,96091,0,,,,1,1947,,,165536,182910,2015,17374,3489.24,Y,15,2442
14063904,,"",,,,2.5,4,,,,,1841,,,,6059,0,2,2,462,TRUE,,33688380,-117973697,7400,1,,8384,1286,,97008,8,,1,,,1964,2,,160845,397749,2015,236904,4552.3,"",,133
14304961,,"",13,,,2,2,,,,,1305,,,,6059,1,2,2,483,TRUE,,33694262,-117788755,4500,,,52650,1286,273611,96941,6,,,,,1974,1,,118124,247377,2016,129253,2611.7,"",,24328
12853137,,"",1,,,4,4,,4,,,3509,,,,6037,0,4,,,,2,34054339,-117868889,28222,1,,14542,3101,,96524,0,,,,1,1987,,,335442,719067,2015,383625,9600.08,"",,20341
11093546,,"",,,,3,2,,4,,,2486,,,,6037,0,3,,,,2,34234870,-118513490,17571,1,,12447,3101,33183,96355,0,,,,1,1953,,,243029,275230,2015,32201,3509,"",,29716
10772557,,"",1,,,2,2,,8,,,891,,,,6037,0,2,,,,2,34209200,-118575000,32915,,,12447,3101,27987,96341,0,,,,1,1987,,,91884,213857,2016,121973,2635.3,"",,23290
11523468,,"",1,,,4,4,,1,,,3084,,,,6037,0,4,,,TRUE,2,33975006,-118408041,6325,,,12447,3101,7877,96026,0,,,,1,1996,,,637150,1375144,2015,737994,16927.05,"",,19411
10730465,,"",,,,2,4,,7,,,1439,,,,6037,0,2,,,,2,34190914,-118619607,7559,1,,12447,3101,268588,96342,0,,,,1,1957,,,121708,397067,2015,275359,11343.2,"",,8701
10896927,0.0139,2016-01-21,1,,,2,2,,4,,,1430,,,,6037,0,2,,,,2,34169500,-118399000,,,,12447,3101,268551,96452,0,,,,1,1985,,,169727,409836,2015,240109,4976.94,"",,10954
17197757,,"",,,,4.5,5,,,,2234,4003,,,2234,6111,3,4,2,627,,,34267375,-118908217,7735,,,25974,2061,,97097,9,,1,,,1994,2,,282239,807123,2016,524884,8977.82,"",,15131
13919957,,"",,,,2.5,3,,,,,1281,,,,6059,0,2,2,437,,,33816444,-117997485,7202,,,16764,1286,118872,97023,5,,1,,,1958,1,,74639,470000,2015,395361,5675.94,"",,34135
13058744,,"",1,,,3,4,,4,,,2759,,,,6037,0,3,,,,2,33999588,-117788607,8091,1,,24384,3101,,96505,0,,,,1,1986,,,255449,403554,2015,148105,5160.95,"",,27838
17087058,,"",,,,2,4,,,,1372,1372,,,1372,6111,1,2,2,487,,,34280882,-119212730,7519,,,34543,2061,761223,97083,6,,,,,1957,1,,43393,59668,2015,16275,681.5,"",,121
11598884,,"",1,,,2,3,,8,,,2544,,,,6037,0,2,,,,2,34042316,-118388653,6038,1,,12447,3101,403183,96015,0,,,,1,1950,,,221502,791753,2016,570251,9630.26,"",,33916
14085737,,"",,,,2,3,,,,,1142,,,,6059,0,2,1,385,,,33752744,-117921807,8260,1,,47568,1286,268441,97003,5,,,,,1954,1,,69601,320371,2015,250770,3914.24,"",,7947
13988785,,"",,,,2,3,,,,,1505,,,,6059,0,2,1,360,,,33829178,-117968316,7535,1,,16764,1286,118872,97023,7,,,,,1955,1,,92788,221972,2015,129184,2747.1,"",,7566
12979954,0.2374,2016-09-12,,,,2,3,,7,,,1149,,,,6037,0,2,,,,2,34084053,-118004024,9475,,,51861,3101,762685,96479,0,,,,1,1960,,,41974,57150,2015,15176,1229.77,"",,28867
12809358,,"",1,,,2,3,,7,,,1417,,,,6037,0,2,,,,2,34043152,-117966728,6219,1,,39306,3101,,96488,0,,,,1,1956,,,45962,63276,2015,17314,1089.53,"",,20535
11284526,-0.0346,2016-09-23,1,,,3,4,,4,,,1964,,,,6037,0,3,,,,2,34680127,-118170688,8817,1,,5534,3101,,97319,0,,,,1,1988,,,195200,244000,2015,48800,6858.25,"",,18920
12183168,,"",,,,0,0,4,7,,,,,1473,,6037,0,,,,,2,33987185,-118281393,4800,,,12447,3101,118208,95984,0,,,,1,1916,1,,64726,161829,2015,97103,414.83,Y,15,3736
10851140,,"",1,,,2,3,,7,,,1664,,,,6037,0,2,,,,2,34173901,-118508607,6182,,,12447,3101,51906,96349,0,,,,1,1955,,,166703,522549,2015,355846,6528.37,"",,24137
11071648,,"",1,,,3,4,,8,,,3153,,,,6037,0,3,,,,2,34267926,-118579904,11004,1,,12447,3101,37835,96346,0,,,,1,1968,,,289845,753350,2016,463505,9344.65,"",,6575
11563387,,"",1,,,3,2,,4,,,1331,,,,6037,0,3,,,,2,34032000,-118439000,45574,,,12447,3101,117954,96045,0,,,,1,1991,,,180000,562000,2015,382000,7387.4,"",,23463
14337280,,"",13,,,3,3,,,,,1926,,,,6059,0,3,2,410,,,33769606,-117787880,13209,1,,40081,1286,,97005,7,,,,,1964,3,,77547,118917,2015,41370,1674.62,"",,3377
11104524,,"",1,,,2,3,,4,,,1971,,,,6037,0,2,,,,2,34434526,-118463856,17921,,,54311,3101,37739,96374,0,,,,1,1999,,,219353,362578,2015,143225,5395.28,"",,34731
11779673,,"",1,,,2,2,,1,,,1193,,,,6037,0,2,,,,2,34045100,-118261000,83398,1,,12447,3101,268118,95996,0,,,,1,1983,,,210319,540588,2015,330269,6692,"",,22618
17276143,-0.0182,2016-08-19,,,,2.5,3,,,,821,1733,,,821,6111,1,2,2,0,,,34173344,-118835388,,,,34278,2061,,96385,5,,1,,,1993,2,,204283,340471,2015,136188,3560.14,"",,15
14112315,,"",1,,,2.5,4,,,,,2980,,,,6059,1,2,2,624,TRUE,6,33826103,-118037531,6305,,,44833,1286,,96185,8,,1,,,1968,2,,201304,483283,2016,281979,5577.86,"",,5809
14059456,,"",,7,,2.5,3,,,,,1320,,,,6059,0,2,2,444,,6,33693843,-117951505,1320,1,,8384,1286,,97008,7,,1,6,,1969,2,,87450,227796,2016,140346,2686.34,"",,1652
10829713,0.0477389014313,2017-01-09,1,,,2,3,,8,,,1582,,,,6037,0,2,,,,2,34199084,-118462898,6017,,,12447,3101,41466,96414,0,,,,1,1984,,,142471,558124,2016,415653,6764.04,"",,30534
12143895,,"",1,,,3,3,,7,,,1770,,,,6037,0,3,,,,2,34122145,-118050096,11009,1,,50749,3101,,96268,0,,,,1,1926,,,222581,831482,2015,608901,7272.19,"",,20775
10869637,,"",1,,,3,5,,4,,,2752,,,,6037,0,3,,,,2,34150152,-118498552,14554,1,,12447,3101,51906,96426,0,,,,1,1960,,,158854,794276,2015,635422,9855.27,"",,32487
10805378,,"",1,,,2,4,,4,,,2368,,,,6037,0,2,,,,2,34167365,-118555509,16466,1,,12447,3101,47950,96379,0,,,,1,1951,,,278269,835439,2015,557170,12864.99,"",,21151
14200569,,"",13,,,3.5,4,,,,,3488,,,,6059,0,3,2,690,TRUE,,33885765,-117743273,19000,1,,21412,1286,,97079,10,,1,,,1981,2,,388777,559761,2016,170984,6768.1,"",,27802
17113735,,"",,,,2,4,,,,1622,1622,,,1622,6111,1,2,2,422,,,34268897,-119173539,6700,,,34543,2061,,97084,7,,,,,1966,1,,174180,267961,2015,93781,2823.64,"",,27798
17161501,,"",,,,1,2,,,,768,768,,,768,6111,1,1,3,750,,,34205501,-119170416,4800,,,13150,2061,,97101,4,,,,,1934,1,,65051,71130,2015,6079,904.44,"",,13259
14243065,,"",,,,3.5,4,,,,,3152,,,,6059,0,3,3,759,,,33775998,-117792190,13524,1,,40081,1286,,97005,9,,1,,,1975,3,,293121,840026,2015,546905,9533.84,"",,28658
17163584,,"",,,,2,3,,,,1421,1421,,,1421,6111,0,2,1,360,,,34190624,-119185700,5150,,,13150,2061,,97101,6,,,,,1944,1,,40383,56658,2015,16275,731.24,"",,28285
14207745,,"",,,,2,3,,,,,2152,,,,6059,0,2,2,460,,,33852322,-117795254,7800,1,,16764,1286,113455,97026,7,,,,,1964,2,,126410,519667,2015,393257,5724.42,"",,26817
17295726,-0.045,2016-08-10,,,,2.5,2,,,66,1173,1809,,,1173,6111,1,2,1,0,,,34148289,-118835440,3920,,,41673,2061,,96384,6,,1,,,1975,2,,255126,425210,2015,170084,5198.3,"",,15325
10806256,,"",1,,,3,3,,7,,,3328,,,,6037,0,3,,,,2,34163295,-118572144,19182,1,,12447,3101,48570,96387,0,,,,1,1961,,,177743,695592,2016,517849,8642.8,"",,35349
10905512,,"",1,,,2,2,,6,,,1795,,,,6037,0,2,,,,2,34153329,-118423019,6753,1,,12447,3101,27080,96424,0,,,,1,1948,,,159134,696598,2016,537464,8382.11,"",,30952
14080764,,"",,7,,2.5,2,,,,,1554,,,,6059,0,2,1,242,,6,33720490,-118050054,1562,1,,25218,1286,,96967,5,,1,6,,1977,2,,135503,288493,2015,152990,3494.56,"",,16993
11145585,,"",1,,,2,2,,4,,,964,,,,6037,0,2,,,,2,34417600,-118490000,94328,,,54311,3101,37739,96374,0,,,,1,1987,,,150363,187952,2015,37589,2759.14,"",,5275
10857636,,"",1,,,1,1,,4,,,850,,,,6037,0,1,,,,2,34155500,-118455000,27009,1,,12447,3101,27080,96412,0,,,,1,1967,,,66104,236590,2015,170486,2948.24,"",,25190
10730020,,"",1,,,2,4,,7,,,1570,,,,6037,0,2,,,,2,34189964,-118640755,7124,1,,12447,3101,268588,96342,0,,,,1,1959,,,88869,223910,2015,135041,2859.88,"",,20239
10719993,,"",1,,,2,2,,8,,,1163,,,,6037,0,2,,,,2,34201600,-118615000,79311,1,,12447,3101,268588,96342,0,,,,1,1980,,,150773,310658,2016,159885,3828.39,"",,34275
10732561,,"",1,,,3,4,,4,,,3344,,,,6037,0,3,,,,2,34174194,-118638766,17924,1,,12447,3101,48570,96389,0,,,,1,1948,,,359550,1192160,2015,832610,14640.83,"",,1285
14056420,,"",5,,,3,4,,,,,1968,,,,6059,1,3,2,672,,6,33674373,-117983327,6000,1,,25218,1286,,96964,8,,,,,1976,2,,197371,530541,2016,333170,6042.72,"",,2798
11665745,,"",1,,,2,3,,4,,,1018,,,,6037,0,2,,,,2,34044837,-118552112,289806,,,12447,3101,19810,96120,0,,,,1,1987,,,150667,152213,2015,1546,1908.15,"",,9728
11768173,,"",1,,,2,4,,7,,,1250,,,,6037,0,2,,,,2,34011444,-118251549,4666,,,12447,3101,273197,95992,0,,,,1,1989,,,65900,328200,2015,262300,4385.37,"",,12199
12078541,,"",1,,,3,4,,4,,,2777,,,,6037,0,3,,,,2,34164640,-118221808,9272,,,45457,3101,275130,96327,0,,,,1,1989,,,426961,704378,2015,277417,7869.73,"",,24548
11067922,,"",1,,,5,4,,9,,,4116,,,,6037,0,5,,,,2,34294455,-118577002,10431,1,,12447,3101,275078,96356,0,,,,1,2001,,,585353,922916,2016,337563,11316.76,"",,31081
11892185,0.0257,2016-05-18,,,,2,2,,7,,,2072,,,,6037,0,2,,,,2,34121493,-118091876,9341,,,54299,3101,273572,96296,0,,,,1,1940,,,40621,119745,2015,79124,3283.81,"",,30905
11047945,,"",1,,,2,2,,8,,,975,,,,6037,0,2,,,,2,34251100,-118466000,230859,1,,12447,3101,116646,96371,0,,,,1,1978,,,134400,250400,2016,116000,3027.25,"",,15747
11291524,,"",1,,,2,4,,7,,,1165,,,,6037,0,2,,,,2,34684825,-118126117,7330,1,,5534,3101,,97318,0,,,,1,1954,,,76534,94962,2015,18428,1840.38,"",,35329
12276016,,"",1,,,2,2,,7,,,949,,,,6037,0,2,,,,2,33894800,-118239000,128600,1,,24174,3101,,96090,0,,,,1,1984,,,71958,104176,2015,32218,1872.93,"",,22916
14494274,,"",13,,,3,4,,,,,3347,,,,6059,2,3,2,640,,,33626778,-117640544,7410,1,,12773,1286,,96996,9,,,,,1980,2,,276497,782659,2015,506162,8059.44,"",,15498
17104161,,"",,,,2.5,4,,,,2647,2647,,,2647,6111,1,2,2,575,,,34253373,-119076836,28708,,,51239,2061,,97089,0,,1,,,1975,1,,108850,140433,2015,31583,1586.62,"",,22144
17227515,,"",,,,2.5,4,,,,1183,2436,,,1183,6111,2,2,2,518,,,34291774,-118729541,7806,,,27110,2061,,97116,8,,1,,,1981,2,,274082,548164,2015,274082,6221.4,"",,8737
17283812,,"",,,,2,4,,,,1886,1886,,,1886,6111,1,2,2,460,,,34195335,-118834383,22600,1,400,34278,2061,,96385,7,,,,,1974,1,,207000,852000,2016,645000,9060.68,"",,33238
11211542,,"",1,,,3,4,,4,,,1946,,,,6037,0,3,,,TRUE,2,34566654,-118032964,6594,,,40227,3101,,97330,0,,,,1,1990,,,136447,170558,2015,34111,3023.95,"",,1930
17071025,,"",,,,2,3,,,,1940,1940,,,1940,6111,1,2,2,437,,,34294598,-119206081,14810,,,34543,2061,,97083,6,,,,,1962,1,,120201,332327,2015,212126,3558.16,"",,590
12078808,0.0695,2016-04-06,1,,,3,2,,4,,,2146,,,,6037,0,3,,,,2,34166845,-118216489,2374,,,45457,3101,275130,96327,0,,,,1,1990,,,136046,189675,2015,53629,2161.88,"",,4678
17190901,,"",,,,2,2,,,,1511,1511,,,1511,6111,1,2,2,441,,,34197507,-118976655,9243,,,51239,2061,,97091,5,,,,,1987,1,,163650,251757,2015,88107,2687.54,"",,21611
11042050,,"",1,,,3,3,,4,,,1636,,,,6037,0,3,,,,2,34237370,-118459359,166549,,,12447,3101,13017,96369,0,,,,1,1992,,,166163,207661,2015,41498,2568.71,"",,28900
12085991,,"",1,,,3,3,,4,,,1363,,,,6037,0,3,,,,2,34140966,-118230287,89737,1,,45457,3101,275396,96324,0,,,,1,1974,,,152375,360559,2015,208184,4059.29,"",,24947
11033643,,"",1,,,3,3,,4,,,1554,,,,6037,0,3,,,,2,34237300,-118446000,137228,,,12447,3101,13176,96411,0,,,,1,1989,,,165655,232846,2015,67191,2880.72,"",,19284
17161864,,"",,,,1,2,,,,1198,1198,,,1198,6111,1,1,1,0,,,34201423,-119170084,4079,,,13150,2061,,97101,5,,,,,1945,1,,108730,243045,2015,134315,2898.12,"",,25203
17299846,,"",,,,4.5,5,,,,1808,3644,,,1808,6111,1,4,2,596,,,34189236,-118756244,7861,1,494,53655,2061,,96393,10,,1,,,1999,2,,520518,1041036,2015,520518,13111.08,"",,1080
17128911,,"",,,,2.5,3,,,,788,1493,,,788,6111,1,2,2,441,,,34214885,-118993821,9949,,,51239,2061,,97091,7,,1,,,1989,2,,286209,477013,2016,190804,5163.38,"",,9565
17214420,,"",,,,1,2,,,,441,882,,,441,6111,0,1,1,0,,,34186272,-118913578,6435,,,34278,2061,46736,96351,4,,,,,1971,2,,81577,108760,2016,27183,1208.1,"",,29459
10896555,,"",1,,,2,2,,4,,,1181,,,,6037,0,2,,,,2,34171800,-118411000,86288,,,12447,3101,268551,96452,0,,,,1,1970,,,157051,188264,2015,31213,4282.44,Y,15,14819
17138952,,"",,,,2,2,,,,1123,1123,,,1123,6111,0,2,1,0,,,34216148,-118989503,1742,,,51239,2061,,97091,4,,,,,1979,1,,106483,138492,2015,32009,1528.92,"",,3992
11784468,,"",1,,,2,2,,4,,,1056,,,,6037,0,2,,,,2,34045500,-118252000,17043,,,12447,3101,268118,95995,0,,,,1,1930,,,23011,48582,2015,25571,670.64,"",,15943
11997241,,"",1,,,3,4,,4,,,2544,,,,6037,0,3,,,,2,34084070,-118349279,7209,,,12447,3101,276450,96027,0,,,,1,1977,,,166303,306053,2015,139750,3866.48,"",,12519
17240583,,"",,,,3,4,,,,1489,2608,,,1489,6111,1,3,2,581,,,34290235,-118674908,12511,,,27110,2061,,97116,8,,,,,1986,2,,332259,529632,2015,197373,6234.74,"",,32242
10912501,,"",1,,,3,3,,4,,,2000,,,,6037,0,3,,,,2,34141400,-118391000,7036,1,,12447,3101,47880,96449,0,,,,1,2006,,,382516,659813,2015,277297,8142.82,"",,16575
12641964,,"",1,,,3,4,,8,,,1595,,,,6037,0,3,,,,2,33760997,-118306060,258059,1,,12447,3101,54300,96222,0,,,,1,1976,,,238172,497055,2016,258883,6087.21,"",,28686
12458995,,"",1,,,2,3,,7,,,1704,,,,6037,0,2,,,,2,33846914,-118196701,5495,,,46298,3101,276476,96239,0,,,,1,1928,,,122331,303947,2015,181616,3843.94,"",,17134
17095185,,"",,,,1,3,,,,846,846,,,846,6111,0,1,1,0,,,34288001,-119144894,3750,,,34543,2061,22655,97084,5,,,,,1945,1,,15291,21473,2016,6182,1155.72,"",,20245
17263772,,"",,,,2,4,,,,999,1998,,,999,6111,1,2,2,596,,,34273753,-118660238,6500,,,27110,2061,,97116,6,,,,,1965,2,,115330,177423,2015,62093,2322.06,"",,29180
10769036,,"",1,,,2,3,,4,,,1354,,,,6037,0,2,,,,2,34212515,-118590921,7509,1,,12447,3101,30731,96339,0,,,,1,1958,,,114754,415303,2015,300549,5157.42,"",,9279
17286460,,"",,,,3,2,,,,1680,2161,,,1680,6111,1,3,2,0,,,34178341,-118892266,6534,,,34278,2061,46736,96351,6,,,,,1979,2,,239173,398620,2016,159447,4180.96,"",,12827
14218736,,"",13,,,2.5,2,,,,,3043,,,,6059,2,2,3,744,,,33843805,-117756396,8800,,,16764,1286,113455,97026,8,,1,,,1977,2,,250041,381097,2015,131056,4270.48,"",,7522
14154721,,"",,,,2.5,4,,,,,2584,,,,6059,0,2,2,471,TRUE,,33939758,-117912054,13100,1,,17150,1286,,97035,7,,1,,,1958,3,,171976,641098,2016,469122,7322.88,"",,32652
12546608,,"",1,,,2,3,,1,,,1409,,,,6037,0,2,,,,2,33765400,-118181000,15948,,,46298,3101,416302,96236,0,,,,1,2004,,,271000,9e+05,2015,629000,12009.54,"",,25803
14389183,,"",13,,,4,4,,,,,4009,,,,6059,2,4,2,660,,,33570301,-117693971,32780,1,,25458,1286,,96971,8,,,,,1977,1,,337748,729172,2015,391424,7574.4,"",,32905
11992806,,"",1,,,4,5,,4,,,3100,,,,6037,0,4,,,,2,34077483,-118301164,4827,,,12447,3101,32059,95985,0,,,,1,1990,,,194791,355768,2015,160977,4477.19,"",,21791
17225175,,"",,,,4.5,4,,,66,1709,3275,,,1709,6111,2,4,2,662,,,34233106,-118804191,9221,,,27110,2061,,97118,9,,1,,,1998,2,,501198,835675,2016,334477,9343.64,"",,4202
17220470,,"",,,,2.5,4,,,,1191,2394,,,1191,6111,1,2,2,616,,,34220286,-118831377,7955,,,34278,2061,,96385,8,,1,,,1995,2,,285000,818000,2015,533000,8890.46,"",,23069
10911425,,"",1,,,3,4,,7,,,3168,,,,6037,0,3,,,,2,34148260,-118392583,6481,1,,12447,3101,47880,96449,0,,,,1,2001,,,658467,1321096,2016,662629,16038.91,Y,13,11562
17193654,,"",,,,4,3,,,66,1831,3735,,,1831,6111,2,4,2,650,,,34178672,-118980046,8368,1,380,34278,2061,46736,96351,9,,,,,2003,2,,424879,617485,2016,192606,6940.46,"",,26913
14201814,,"",1,,,2.5,3,,,,,2421,,,,6059,1,2,2,535,,6,33879005,-117718656,11760,1,,21412,1286,,97079,8,,1,,,1989,,,263878,466775,2015,202897,5788.9,"",,27155
11119057,,"",1,,,2,2,,4,,,1318,,,,6037,0,2,,,,2,34435288,-118547114,7521,,,54311,3101,48200,96377,0,,,,1,1989,,,150415,271017,2015,120602,4612.65,"",,18303
14017691,,"",5,,,1.5,3,,,,,1179,,,,6059,0,1,2,441,,6,33847577,-117994752,6000,,,10608,1286,,96180,6,,1,,,1957,1,,55054,379105,2015,324051,4508.46,"",,14141
17201925,,"",,,,2.5,4,,,,814,2039,,,814,6111,1,2,2,476,,,34264142,-118881792,7296,,,25974,2061,,97097,8,,1,,,1988,2,,274245,430767,2015,156522,4839.2,"",,23108
14133715,,"",,,,2,4,,,,,2096,,,,6059,1,2,2,616,,,33890260,-117967523,8024,1,,24812,1286,,97041,8,,,,,1976,1,,147091,677000,2015,529909,9402.38,Y,15,8068
17069487,,"",,,,1,2,,,66,904,904,,,904,6111,0,1,2,400,,,34391281,-119303655,4979,,,40110,2061,,97098,4,,,,,1948,1,,138581,395946,2016,257365,8963.84,"",,6965
11389694,,"",,,,2,4,,7,,,3243,,,,6037,0,2,,,,7,33985547,-118347625,5361,1,,12447,3101,115729,96024,0,,,,1,1948,,,330492,424773,2015,94281,10319.92,"",,30856
14161249,,"",13,,,2.5,4,,,,,2987,,,,6059,0,2,2,588,TRUE,,33921139,-117856342,9078,1,,17150,1286,,97035,8,,1,,,1981,2,,314235,679082,2016,364847,8190.32,"",,9943
12442429,,"",1,,,1,1,,4,,,776,,,,6037,0,1,,,,2,33886400,-118152000,329667,1,,6395,3101,,96220,0,,,,1,1981,,,87787,109733,2015,21946,1607.3,"",,10237
17240725,,"",,,,2.5,4,,,,1120,2214,,,1120,6111,1,2,2,597,,,34293265,-118674556,12228,1,450,27110,2061,,97116,8,,1,,,1987,2,,304148,500297,2015,196149,5920.64,"",,4537
17146989,,"",,,,2.5,3,,,,546,1344,,,546,6111,1,2,2,0,,,34214039,-119194750,3049,,,13150,2061,,97101,5,,1,,,1977,2,,100950,168246,2015,67296,2078.54,"",,13095
10895975,,"",1,,,2,2,,4,,,1154,,,,6037,0,2,,,,2,34171800,-118413000,56244,,,12447,3101,268551,96452,0,,,,1,1970,,,141987,190120,2015,48133,2325.4,"",,21136
17121164,,"",,,,2,4,,,,1178,1762,,,1178,6111,1,2,2,400,,,34238418,-119153011,6300,,,13150,2061,,97107,7,,,,,1956,1,,65887,81834,2015,15947,1620.46,"",,2413
14647603,,"",1,,,2,3,,,,,1433,,,,6059,0,2,1,0,,6,33855000,-117922000,,1,,24812,1286,,97040,6,,,,,1963,1,TRUE,97347,268505,2015,171158,3295.34,"",,14258
14147429,,"",1,,,2.5,3,,,,,2310,,,,6059,0,2,2,440,,6,33901330,-117922132,2520,,,24812,1286,,97043,7,,1,,,1983,2,,212920,472036,2016,259116,5459.7,"",,18348
14315759,-0.0304149447361,2017-04-17,,,,2,3,,,,,2126,,,,6059,0,2,2,481,,,33607020,-117869550,11025,1,,53571,1286,28119,96957,6,,,,,1960,1,,68096,135740,2016,67644,1698.44,"",,11452
11628861,,"",1,,,2,2,,10,,,1619,,,,6037,0,2,,,,2,34062000,-118380000,9598,,,12447,3101,275024,96016,0,,,,1,1981,,,168791,281313,2015,112522,3533.01,"",,2559
14411733,,"",13,,,2.5,2,,,,,1446,,,,6059,1,2,2,488,,,33520832,-117702803,3150,1,,25459,1286,,96987,6,,1,,,1986,2,,154183,324451,2016,170268,3231.1,"",,14762
10798436,,"",1,,,3,4,,7,,,1560,,,,6037,0,3,,,,2,34175100,-118538000,258550,1,,12447,3101,47950,96379,0,,,,1,1964,,,165045,232748,2016,67703,2896.13,"",,22055
10930544,,"",1,,,3,2,,7,,,1280,,,,6037,0,3,,,,2,34159700,-118369000,8400,,,12447,3101,46795,96446,0,,,,1,1990,,,63374,89941,2015,26567,1253.78,"",,2849
12980212,,"",1,,,4,5,,4,,,2822,,,,6037,0,4,,,,2,34080077,-118008289,7814,,,51861,3101,762685,96479,0,,,,1,2004,,,295590,586488,2015,290898,8750.75,"",,2622
14220285,,"",13,,,2.5,4,,,,,2965,,,,6059,0,2,2,646,TRUE,,33820479,-117784256,9600,1,,33252,1286,,97065,8,,1,,,1983,2,,276277,927000,2015,650723,10072.26,"",,1963
